Zeitstempel,Kesseltemperatur,Außentemperatur,Pufferspeicher Oben,Pufferspeicher Mitte,Pufferspeicher Unten,Warmwasser
2025-04-02 17:28:32,51.21,11.72,53.51,52.99,51.96,55.05
2025-04-02 17:28:32,51.21,11.72,53.51,52.99,51.96,55.05
2025-04-02 17:28:42,51.21,11.72,53.51,52.99,51.96,55.05
2025-04-02 17:28:52,51.15,11.72,53.51,52.99,51.96,55.05
2025-04-02 17:29:02,51.15,11.72,53.51,52.99,51.96,55.05
2025-04-02 17:29:12,51.15,11.72,53.51,52.99,51.96,55.05
2025-04-02 17:29:22,51.15,11.72,53.51,52.99,51.96,55.05
2025-04-02 17:29:32,51.15,11.72,53.51,52.99,51.96,55.05
2025-04-02 17:29:33,51.15,11.72,53.51,52.99,51.96,55.05
2025-04-02 17:29:43,51.15,11.72,53.51,52.99,51.96,54.99
2025-04-02 17:29:53,51.15,11.72,53.51,52.99,51.96,54.99
2025-04-02 17:30:03,51.15,11.72,53.51,52.99,51.96,54.99
2025-04-02 17:30:13,51.15,11.65,53.51,52.99,51.96,54.99
2025-04-02 17:30:23,51.15,11.65,53.51,52.99,51.96,54.99
2025-04-02 17:30:32,51.15,11.65,53.51,52.99,51.96,54.99
2025-04-02 17:30:33,51.15,11.65,53.51,52.99,51.96,54.99
2025-04-02 17:30:43,51.15,11.65,53.51,52.99,51.96,54.99
2025-04-02 17:30:53,51.21,11.65,53.51,52.99,51.96,54.99
2025-04-02 17:31:03,51.21,11.65,53.51,52.99,51.96,54.99
2025-04-02 17:31:13,51.21,11.65,53.51,52.99,51.96,54.99
2025-04-02 17:31:23,51.21,11.65,53.51,52.99,51.96,54.99
2025-04-02 17:31:32,51.15,11.65,53.51,53.05,51.96,54.99
2025-04-02 17:31:33,51.15,11.65,53.51,53.05,51.96,54.99
2025-04-02 17:31:44,51.15,11.65,53.51,53.05,51.96,54.99
2025-04-02 17:31:54,51.15,11.65,53.51,53.05,51.96,54.99
2025-04-02 17:32:04,51.15,11.65,53.51,53.05,51.96,54.99
2025-04-02 17:32:14,51.15,11.65,53.57,53.05,51.96,54.99
2025-04-02 17:32:24,51.15,11.65,53.57,53.05,51.96,54.99
2025-04-02 17:32:32,51.15,11.65,53.57,53.05,51.96,54.99
2025-04-02 17:32:34,51.15,11.65,53.57,53.05,51.96,54.99
2025-04-02 17:32:44,51.15,11.65,53.57,53.05,51.90,54.99
2025-04-02 17:32:54,51.15,11.65,53.57,53.05,51.90,54.99
2025-04-02 17:33:04,51.15,11.65,53.57,53.05,51.90,54.99
2025-04-02 17:33:14,51.09,11.65,53.57,53.05,51.90,54.99
2025-04-02 17:33:24,51.09,11.65,53.57,53.05,51.90,54.99
2025-04-02 17:33:34,51.09,11.65,53.57,53.05,51.90,54.99
2025-04-09 12:30:50,38.31,9.26,38.86,38.98,35.52,31.16
2025-04-09 12:31:32,38.31,9.33,38.86,38.98,35.52,31.16
2025-04-09 12:31:50,38.31,9.33,38.86,38.98,35.52,31.16
2025-04-09 12:32:01,38.31,9.33,38.86,38.98,35.52,31.16
2025-04-09 12:32:32,38.31,9.33,38.86,38.98,35.52,31.16
2025-04-09 12:32:50,38.31,9.33,38.86,38.98,35.52,31.16
2025-04-09 12:33:01,38.31,9.33,38.86,38.98,35.52,31.16
2025-04-09 12:33:32,38.31,9.33,38.86,38.98,35.52,31.16
2025-04-09 12:33:54,38.31,9.33,38.86,38.92,35.52,31.16
2025-04-09 12:34:02,38.31,9.33,38.86,38.92,35.52,31.16
2025-04-09 12:34:32,38.31,9.33,38.86,38.92,35.52,31.16
2025-04-09 12:34:54,38.31,9.33,38.86,38.92,35.52,31.16
2025-04-09 12:35:02,38.31,9.33,38.86,38.92,35.52,31.16
2025-04-09 12:35:29,38.31,9.33,38.86,38.92,35.52,31.16
2025-04-09 12:35:36,38.31,9.33,38.86,38.92,35.52,31.16
2025-04-09 12:35:38,38.31,9.33,38.86,38.92,35.52,31.16
2025-04-09 12:35:54,38.31,9.33,38.80,38.92,35.52,31.16
2025-04-09 12:36:02,38.31,9.33,38.80,38.92,35.52,31.16
2025-04-09 13:25:47,37.88,9.69,39.29,38.43,35.52,31.16
2025-04-09 13:26:47,37.88,9.69,39.29,38.43,35.52,31.16
2025-04-09 13:28:48,37.81,9.69,39.29,38.37,35.52,31.16
2025-04-09 13:29:48,37.81,9.76,39.23,38.37,35.52,31.16
2025-04-09 13:30:49,37.81,9.69,39.23,38.37,35.52,31.16
2025-04-09 13:31:49,37.81,9.69,39.23,38.37,35.52,31.16
2025-04-09 13:32:49,37.81,9.69,39.23,38.37,35.52,31.16
2025-04-09 13:33:49,37.81,9.62,39.23,38.31,35.52,31.16
2025-04-09 13:34:49,37.81,9.62,39.23,38.31,35.52,31.16
2025-04-09 13:35:49,37.75,9.69,39.23,38.31,35.52,31.16
2025-04-09 13:36:49,37.75,9.69,39.23,38.31,35.52,31.16
2025-04-09 13:37:49,37.75,9.69,39.23,38.31,35.52,31.16
2025-04-09 13:38:50,37.75,9.76,39.23,38.31,35.52,31.16
2025-04-09 13:52:16,37.63,9.62,39.23,38.12,35.52,31.16
2025-04-09 13:53:16,37.63,9.62,39.23,38.12,35.52,31.16
2025-04-09 13:54:17,37.63,9.62,39.23,38.12,35.52,31.16
2025-04-09 13:55:17,37.63,9.62,39.17,38.12,35.52,31.16
2025-04-09 13:56:17,37.63,9.62,39.17,38.12,35.52,31.16
2025-04-09 13:57:17,37.63,9.62,39.17,38.12,35.52,31.16
2025-04-09 13:58:17,37.57,9.62,39.17,38.06,35.52,31.16
2025-04-09 13:59:17,37.57,9.62,39.17,38.06,35.52,31.16
2025-04-09 14:00:17,37.57,9.62,39.17,38.06,35.52,31.16
2025-04-09 14:01:18,37.57,9.62,39.17,38.06,35.52,31.16
2025-04-09 14:02:18,37.57,9.62,39.17,38.06,35.52,31.16
2025-04-09 14:03:18,37.57,9.69,39.17,38.06,35.52,31.16
2025-04-09 14:04:18,37.57,9.69,39.17,38.00,35.52,31.16
2025-04-09 14:05:18,37.57,9.69,39.17,38.00,35.52,31.16
2025-04-09 14:06:18,37.50,9.76,39.17,38.00,35.52,31.16
2025-04-09 14:12:09,37.50,9.90,39.11,37.94,35.52,31.16
2025-04-09 14:13:09,37.44,9.97,39.11,37.94,35.52,31.16
2025-04-09 14:14:09,37.44,9.97,39.11,37.94,35.52,31.16
2025-04-09 14:15:09,37.44,9.97,39.11,37.94,35.52,31.16
2025-04-09 14:16:09,37.44,10.04,39.11,37.94,35.52,31.16
2025-04-09 14:17:09,37.44,10.04,39.05,37.88,35.52,31.16
2025-04-09 14:18:09,37.44,10.04,39.05,37.88,35.52,31.16
2025-04-12 12:31:40,59.16,16.97,61.10,54.77,53.68,57.87
2025-04-12 12:32:40,59.16,16.97,61.10,54.77,53.68,57.87
2025-04-12 12:33:40,59.10,16.97,61.10,54.77,53.68,57.87
2025-04-30 12:18:00,39.54,20.02,43.00,41.06,39.96,45.51
2025-04-30 12:19:00,39.54,20.09,43.00,41.06,40.03,45.51
2025-04-30 12:24:35,39.47,20.23,43.00,41.00,40.27,45.51
2025-04-30 12:25:35,39.47,20.29,43.00,41.00,40.27,45.51
2025-04-30 12:31:13,39.41,20.49,43.00,41.00,40.39,45.51
2025-04-30 12:39:22,39.35,20.63,43.00,40.94,40.45,45.45
2025-04-30 12:40:23,39.35,20.70,43.00,40.94,40.45,45.45
2025-04-30 12:43:54,39.35,20.76,43.00,40.94,40.45,45.45
2025-04-30 12:46:48,39.29,20.76,43.00,40.88,40.45,45.45
2025-04-30 12:52:15,39.29,20.76,43.00,40.88,40.51,45.39
2025-04-30 12:53:15,39.29,20.83,43.00,40.88,40.51,45.39
2025-04-30 12:58:19,39.23,20.96,43.00,40.82,40.45,45.39
2025-04-30 12:59:19,39.23,20.96,43.00,40.82,40.45,45.39
2025-04-30 13:00:54,39.23,21.03,43.00,40.82,40.45,45.39
2025-04-30 13:01:54,39.23,21.03,43.00,40.82,40.45,45.39
2025-04-30 13:02:54,39.23,21.03,43.00,40.82,40.45,45.39
2025-04-30 13:12:26,39.11,21.16,42.94,40.76,40.45,45.33
2025-04-30 13:14:33,39.11,21.23,42.94,40.76,40.45,45.33
2025-04-30 13:15:33,39.11,21.23,42.94,40.76,40.45,45.33
2025-04-30 13:17:38,39.11,21.16,42.94,40.76,40.45,45.33
2025-04-30 13:18:38,39.11,21.16,42.94,40.76,40.45,45.33
2025-04-30 13:19:38,39.11,21.16,42.94,40.76,40.45,45.28
2025-05-07 11:44:44,54.77,11.65,49.46,44.08,42.52,55.34
2025-05-07 11:45:44,54.77,11.65,49.35,44.14,42.52,55.34
2025-05-07 11:46:44,54.71,11.65,49.23,44.14,42.52,55.34
2025-05-07 11:47:44,54.71,11.58,49.11,44.14,42.52,55.34
2025-05-07 11:48:44,54.71,11.58,49.00,44.14,42.52,55.34
2025-05-07 11:49:44,54.65,11.58,48.88,44.20,42.52,55.34
2025-05-07 11:50:44,54.65,11.51,48.76,44.20,42.52,55.34
2025-05-07 11:51:44,54.60,11.51,48.64,44.20,42.52,55.34
2025-05-07 11:52:44,54.60,11.51,48.53,44.26,42.52,55.34
2025-05-07 11:53:45,54.60,11.58,48.41,44.26,42.52,55.28
2025-05-07 11:54:45,54.54,11.58,48.29,44.26,42.52,55.28
2025-05-07 11:55:45,54.54,11.58,48.23,44.32,42.52,55.28
2025-05-07 11:56:45,54.48,11.65,48.12,44.32,42.52,55.28
2025-05-07 11:57:45,54.48,11.65,48.00,44.32,42.52,55.28
2025-05-07 11:58:45,54.48,11.65,47.94,44.32,42.52,55.28
2025-05-07 11:59:45,54.42,11.65,47.82,44.38,42.52,55.28
2025-05-07 12:00:45,54.42,11.58,47.70,44.38,42.52,55.28
2025-05-07 12:01:46,54.37,11.58,47.65,44.38,42.52,55.28
2025-05-07 12:02:46,54.37,11.58,47.53,44.38,42.52,55.28
2025-05-07 12:03:46,54.37,11.58,47.47,44.44,42.52,55.28
2025-05-07 12:04:46,54.31,11.58,47.35,44.44,42.52,55.22
2025-05-07 12:05:46,54.31,11.58,47.29,44.44,42.52,55.22
2025-05-07 12:06:46,54.25,11.65,47.23,44.50,42.46,55.22
2025-05-07 12:07:46,54.25,11.65,47.17,44.50,42.46,55.22
2025-05-07 12:08:47,54.25,11.65,47.06,44.50,42.46,55.22
2025-05-07 12:09:47,54.20,11.65,47.00,44.56,42.46,55.22
2025-05-07 12:10:47,54.20,11.65,46.94,44.56,42.46,55.22
2025-05-07 12:11:47,54.14,11.72,46.88,44.62,42.46,55.22
2025-05-07 12:12:47,54.14,11.72,46.82,44.62,42.46,55.22
2025-05-07 12:13:47,54.14,11.65,46.76,44.62,42.46,55.22
2025-05-07 12:14:47,54.08,11.65,46.70,44.68,42.46,55.22
2025-05-07 12:15:47,54.08,11.65,46.64,44.68,42.46,55.22
2025-05-07 12:16:48,54.03,11.58,46.58,44.68,42.46,55.16
2025-05-07 12:17:48,54.03,11.58,46.58,44.74,42.46,55.16
2025-05-07 12:18:48,54.03,11.58,46.52,44.74,42.46,55.16
2025-05-07 12:19:48,53.97,11.58,46.46,44.74,42.46,55.16
2025-05-07 12:20:48,53.97,11.58,46.40,44.74,42.46,55.16
2025-05-07 12:21:48,53.91,11.58,46.40,44.80,42.46,55.16
2025-05-07 12:22:48,53.91,11.58,46.35,44.80,42.46,55.16
2025-05-07 12:23:49,53.91,11.58,46.35,44.80,42.46,55.16
2025-05-07 12:24:49,53.85,11.58,46.29,44.80,42.46,55.16
2025-05-07 12:25:49,53.85,11.58,46.23,44.86,42.46,55.16
2025-05-07 12:26:49,53.80,11.51,46.23,44.86,42.46,55.11
2025-05-07 12:27:49,53.80,11.51,46.17,44.86,42.46,55.11
2025-05-07 12:28:49,53.80,11.51,46.17,44.86,42.46,55.11
2025-05-07 12:29:49,53.74,11.58,46.11,44.86,42.46,55.11
2025-05-07 12:34:26,53.63,11.58,46.05,44.92,42.40,55.11
2025-05-07 12:39:09,53.51,11.58,45.93,44.92,42.40,55.05
2025-05-07 12:40:09,53.51,11.58,45.93,44.92,42.40,55.05
2025-05-07 12:41:09,53.51,11.58,45.93,44.92,42.40,55.05
2025-05-07 12:42:09,53.45,11.58,45.87,44.98,42.40,55.05
2025-05-07 12:43:09,53.45,11.65,45.87,44.98,42.40,55.05
2025-05-07 12:44:10,53.40,11.72,45.93,44.98,42.40,55.05
2025-05-07 12:45:10,53.40,11.79,45.87,44.98,42.40,55.05
2025-05-07 12:46:10,53.40,11.79,45.87,44.98,42.40,55.05
2025-05-07 12:47:10,53.34,11.86,45.81,44.98,42.40,55.05
2025-05-07 12:48:10,53.34,11.93,45.81,44.98,42.34,55.05
2025-05-07 12:48:18,53.34,11.93,45.81,44.98,42.34,54.99
2025-05-07 12:49:10,53.28,11.93,45.81,44.98,42.34,54.99
2025-05-07 12:49:19,53.28,11.93,45.81,44.92,42.34,54.99
2025-05-07 12:50:10,53.28,11.93,45.81,44.92,42.34,54.99
2025-05-07 12:50:19,53.28,11.93,45.81,44.92,42.34,54.99
2025-05-07 12:51:10,53.28,11.86,45.75,44.92,42.27,54.99
2025-05-07 12:51:19,53.28,11.86,45.75,44.92,42.27,54.99
2025-05-07 12:52:11,53.28,11.79,45.75,44.92,42.27,54.99
2025-05-07 12:52:19,53.28,11.79,45.75,44.92,42.27,54.99
2025-05-07 12:53:11,53.22,11.79,45.69,44.92,42.27,54.99
2025-05-07 12:53:19,53.22,11.79,45.69,44.92,42.27,54.99
2025-05-07 12:54:11,53.22,11.86,45.69,44.92,42.27,54.99
2025-05-07 12:54:19,53.22,11.86,45.69,44.92,42.27,54.99
2025-05-07 12:55:11,53.22,11.86,45.75,44.92,42.27,54.99
2025-05-07 12:55:19,53.22,11.86,45.75,44.92,42.27,54.99
2025-05-07 12:56:11,53.17,11.86,45.69,44.92,42.27,54.99
2025-05-07 12:56:19,53.17,11.86,45.69,44.92,42.27,54.99
2025-05-07 12:57:11,53.17,11.86,45.69,44.92,42.27,54.99
2025-05-07 12:57:20,53.17,11.86,45.69,44.92,42.27,54.99
2025-05-07 12:58:11,53.11,11.86,45.75,44.92,42.27,54.99
2025-05-07 12:58:20,53.11,11.86,45.75,44.92,42.27,54.99
2025-05-07 12:59:11,53.11,11.93,45.69,44.92,42.27,54.94
2025-05-07 12:59:20,53.11,11.93,45.69,44.92,42.27,54.94
2025-05-07 13:00:12,53.05,11.86,45.69,44.92,42.27,54.94
2025-05-07 13:00:20,53.05,11.86,45.69,44.92,42.27,54.94
2025-05-07 13:01:12,52.99,11.79,45.69,44.92,42.27,54.94
2025-05-07 13:01:20,52.99,11.79,45.69,44.92,42.27,54.94
2025-05-07 13:02:12,52.99,11.79,45.69,44.92,42.27,54.94
2025-05-07 13:02:20,52.94,11.79,45.69,44.92,42.27,54.94
2025-05-07 13:03:12,52.94,11.79,45.69,44.92,42.27,54.94
2025-05-07 13:03:20,52.94,11.79,45.63,44.92,42.27,54.94
2025-05-07 13:04:12,52.88,11.86,45.63,44.92,42.27,54.94
2025-05-07 13:04:20,52.88,11.86,45.63,44.92,42.27,54.94
2025-05-07 13:06:53,52.76,12.00,45.63,44.92,42.27,54.94
2025-05-07 13:07:53,52.71,12.00,45.63,44.92,42.27,54.94
2025-05-07 13:08:53,52.71,12.00,45.69,44.92,42.27,54.94
2025-05-07 13:09:54,52.65,12.00,45.63,44.92,42.27,54.88
2025-05-07 13:10:54,52.59,12.07,45.69,44.86,42.27,54.88
2025-05-07 13:11:54,52.48,12.07,45.63,44.86,42.27,54.88
2025-05-07 13:12:54,52.42,12.07,45.63,44.86,42.27,54.88
2025-05-07 13:13:54,52.36,12.07,45.63,44.86,42.27,54.88
2025-05-07 13:14:54,52.36,12.07,45.63,44.86,42.27,54.88
2025-05-07 13:15:54,52.30,12.07,45.57,44.86,42.27,54.88
2025-05-07 13:16:55,52.25,12.14,45.57,44.86,42.27,54.88
2025-05-07 13:17:55,52.19,12.14,45.63,44.86,42.27,54.88
2025-05-07 13:18:55,52.13,12.14,45.57,44.86,42.27,54.88
2025-05-07 13:22:25,52.02,12.21,45.57,44.86,42.27,54.82
2025-05-07 13:23:25,51.96,12.14,45.51,44.86,42.27,54.82
2025-05-07 13:24:25,51.96,12.14,45.51,44.86,42.27,54.82
2025-05-07 13:25:25,51.90,12.14,45.57,44.86,42.27,54.82
2025-05-07 13:26:25,51.84,12.21,45.51,44.86,42.27,54.82
2025-05-07 13:27:25,51.84,12.28,45.51,44.86,42.27,54.82
2025-05-07 13:28:25,51.79,12.28,45.51,44.86,42.27,54.82
2025-05-07 13:29:26,51.79,12.28,45.45,44.86,42.27,54.82
2025-05-07 13:30:26,51.73,12.35,45.51,44.86,42.27,54.82
2025-05-07 13:31:26,51.73,12.42,45.45,44.86,42.27,54.77
2025-05-07 13:32:26,51.67,12.49,45.45,44.86,42.27,54.77
2025-05-07 13:33:26,51.67,12.49,45.39,44.86,42.27,54.77
2025-05-07 13:34:26,51.61,12.56,45.39,44.86,42.27,54.77
2025-05-07 13:35:26,51.61,12.56,45.45,44.86,42.27,54.77
2025-05-07 13:36:27,51.55,12.56,45.39,44.86,42.27,54.77
2025-05-09 13:16:50,58.10,10.88,59.72,56.30,40.76,53.74
2025-05-09 13:17:50,58.10,10.88,59.72,56.24,40.82,53.74
2025-05-13 21:30:53,47.76,14.02,49.81,48.00,37.13,52.42
2025-05-13 22:34:02,47.06,12.56,49.70,47.88,37.75,52.19
2025-05-13 22:35:23,47.00,12.49,49.70,47.88,37.75,52.13
2025-05-13 22:36:24,47.00,12.49,49.70,47.88,37.75,52.13
2025-05-13 22:42:53,46.94,12.42,49.70,47.88,37.81,51.03
2025-05-13 22:43:53,46.94,12.42,49.70,47.88,37.81,50.80
2025-05-13 22:48:58,46.88,12.35,49.64,47.82,37.88,49.93
2025-05-13 22:49:58,46.82,12.35,49.64,47.82,37.88,49.87
2025-05-13 22:50:58,46.82,12.35,49.64,47.82,37.88,49.75
2025-05-13 22:52:58,46.82,12.28,49.64,47.82,37.88,49.64
2025-05-13 22:53:58,46.82,12.28,49.64,47.82,37.81,49.58
2025-05-13 22:54:59,46.76,12.28,49.64,47.82,37.88,49.58
2025-05-13 22:55:59,46.76,12.28,49.64,47.82,37.88,49.52
2025-05-13 22:56:59,46.76,12.21,49.64,47.82,37.94,49.52
2025-05-13 22:57:39,46.76,12.21,49.64,47.82,37.94,49.52
2025-05-13 22:57:59,46.76,12.21,49.64,47.82,37.94,49.52
2025-05-13 22:58:39,46.76,12.21,49.64,47.82,37.94,49.46
2025-05-13 22:58:59,46.76,12.21,49.64,47.82,37.94,49.46
2025-05-13 22:59:39,46.76,12.21,49.64,47.82,37.94,49.46
2025-05-13 22:59:59,46.76,12.21,49.64,47.82,37.94,49.46
2025-05-13 23:00:39,46.70,12.21,49.64,47.82,37.94,49.46
2025-05-13 23:01:00,46.70,12.21,49.64,47.82,37.94,49.46
2025-05-13 23:01:39,46.70,12.21,49.64,47.82,37.88,49.46
2025-05-13 23:02:00,46.70,12.21,49.64,47.82,37.88,49.46
2025-05-13 23:02:39,46.70,12.21,49.64,47.82,37.94,49.46
2025-05-13 23:03:00,46.70,12.21,49.64,47.82,37.94,49.40
2025-05-13 23:03:39,46.70,12.21,49.64,47.82,37.94,49.40
2025-05-13 23:04:00,46.70,12.21,49.64,47.82,37.94,49.40
2025-05-13 23:04:39,46.70,12.14,49.64,47.82,37.94,49.40
2025-05-13 23:05:00,46.70,12.14,49.64,47.82,37.94,49.40
2025-05-13 23:06:49,46.64,12.07,49.64,47.82,38.00,49.40
2025-05-13 23:07:49,46.64,12.07,49.58,47.76,38.00,49.40
2025-05-13 23:10:37,46.58,12.00,49.58,47.76,37.94,49.40
2025-05-13 23:11:37,46.58,12.00,49.58,47.76,38.00,49.35
2025-05-13 23:13:17,46.58,11.93,49.58,47.76,38.00,49.35
2025-05-14 12:50:06,38.98,18.47,42.58,41.43,38.31,45.63
2025-05-14 12:51:07,38.98,18.54,42.58,41.37,38.31,45.63
2025-05-14 12:57:49,38.92,18.54,42.52,41.37,38.31,45.57
2025-05-14 12:58:49,38.92,18.54,42.52,41.37,38.37,45.57
2025-05-14 13:02:39,38.86,18.61,42.52,41.31,38.37,45.57
2025-05-14 13:03:39,38.86,18.61,42.52,41.31,38.31,45.57
2025-05-14 13:04:40,38.86,18.61,42.52,41.31,38.37,45.57
2025-05-14 13:05:41,38.86,18.61,42.52,41.31,38.37,45.57
2025-05-14 13:06:29,38.86,18.61,42.52,41.31,38.37,45.57
2025-05-14 13:06:42,38.80,18.61,42.52,41.31,38.37,45.57
2025-05-14 13:07:30,38.80,18.54,42.52,41.24,38.37,45.57
2025-05-14 13:07:42,38.80,18.54,42.52,41.24,38.37,45.57
2025-05-14 13:08:31,38.80,18.54,42.52,41.24,38.37,45.57
2025-05-14 13:08:43,38.80,18.54,42.52,41.24,38.37,45.57
2025-05-14 13:09:44,38.80,18.54,42.52,41.24,38.31,45.57
2025-05-14 13:10:44,38.80,18.54,42.52,41.24,38.37,45.51
2025-05-14 13:11:45,38.80,18.54,42.46,41.24,38.37,45.51
2025-05-14 13:13:17,38.74,18.54,42.46,41.24,38.37,45.51
2025-05-14 13:14:18,38.74,18.61,42.46,41.24,38.43,45.51
2025-05-14 13:15:18,38.74,18.61,42.46,41.18,38.43,45.51
2025-05-14 13:16:19,38.74,18.67,42.46,41.18,38.43,45.51
2025-05-14 13:17:20,38.74,18.67,42.46,41.18,38.43,45.51
2025-05-14 13:22:52,38.68,18.67,42.46,41.18,38.43,45.45
2025-05-14 13:24:15,38.68,18.67,42.46,41.12,38.43,45.45
2025-05-14 13:29:25,38.62,18.88,42.46,41.12,38.49,45.45
2025-05-14 13:30:34,38.62,18.94,42.46,41.12,38.43,45.45
2025-05-14 13:31:35,38.62,19.01,42.46,41.12,38.49,45.45
2025-05-14 13:32:35,38.62,19.08,42.46,41.06,38.49,45.45
2025-05-14 13:33:36,38.55,19.15,42.46,41.06,38.55,45.45
2025-05-14 13:34:37,38.55,19.22,42.46,41.06,38.55,45.45
2025-05-14 13:35:37,38.55,19.22,42.46,41.06,38.55,45.39
2025-05-14 13:36:38,38.55,19.28,42.46,41.06,38.55,45.39
2025-05-14 13:37:39,38.55,19.28,42.46,41.06,38.55,45.39
2025-05-14 13:38:40,38.55,19.35,42.46,41.06,38.55,45.39
2025-05-14 13:39:40,38.55,19.35,42.46,41.06,38.62,45.39
2025-05-14 13:40:41,38.49,19.42,42.46,41.06,38.62,45.39
2025-05-14 13:41:42,38.49,19.42,42.46,41.06,38.62,45.39
2025-05-14 13:42:42,38.49,19.49,42.46,41.06,38.68,45.39
2025-05-14 13:43:43,38.49,19.49,42.46,41.00,38.74,45.39
2025-05-14 13:44:44,38.49,19.55,42.46,41.00,38.80,45.39
2025-05-14 13:45:45,38.49,19.55,42.46,41.00,38.86,45.39
2025-05-14 13:46:45,38.49,19.55,42.46,41.00,38.92,45.39
2025-05-14 13:47:46,38.43,19.55,42.46,41.00,38.98,45.33
2025-05-14 13:48:47,38.43,19.55,42.46,41.00,39.05,45.33
2025-05-14 13:49:47,38.43,19.49,42.46,41.00,39.17,45.33
2025-05-14 13:50:48,38.43,19.42,42.46,41.00,39.29,45.33
2025-05-14 13:51:49,38.43,19.42,42.46,41.00,39.35,45.33
2025-05-14 13:52:49,38.43,19.42,42.46,41.00,39.47,45.33
2025-05-14 13:53:50,38.43,19.42,42.46,40.94,39.54,45.33
2025-05-14 13:54:51,38.37,19.42,42.46,40.94,39.60,45.33
2025-05-14 13:55:51,38.37,19.42,42.46,40.94,39.72,45.33
2025-05-14 13:56:52,38.37,19.42,42.46,40.94,39.78,45.33
2025-05-14 13:57:53,38.37,19.42,42.46,40.94,39.84,45.33
2025-05-14 13:58:54,38.37,19.42,42.46,40.94,39.90,45.33
2025-05-14 13:59:54,38.37,19.49,42.46,40.94,39.96,45.28
2025-05-14 14:00:55,38.37,19.55,42.46,40.88,39.96,45.28
2025-05-14 14:01:56,38.31,19.62,42.46,40.88,40.03,45.28
2025-05-14 14:02:56,38.31,19.69,42.46,40.88,40.09,45.28
2025-05-14 14:03:57,38.31,19.75,42.46,40.88,40.09,45.28
2025-05-14 14:04:58,38.31,19.82,42.46,40.88,40.09,45.28
2025-05-14 14:05:59,38.31,19.89,42.46,40.88,40.15,45.28
2025-05-14 14:06:59,38.31,19.89,42.46,40.88,40.15,45.28
2025-05-14 14:08:00,38.25,19.96,42.46,40.88,40.21,45.28
2025-05-14 14:09:01,38.25,20.02,42.40,40.88,40.21,45.28
2025-05-14 14:10:01,38.25,20.09,42.40,40.88,40.21,45.28
2025-05-14 14:11:02,38.25,20.09,42.40,40.82,40.21,45.28
2025-05-14 14:12:03,38.25,20.23,42.40,40.82,40.27,45.22
2025-05-14 14:13:04,38.25,20.29,42.40,40.82,40.27,45.22
2025-05-14 14:14:04,38.25,20.29,42.40,40.82,40.27,45.22
2025-05-14 14:15:05,38.18,20.36,42.40,40.82,40.27,45.22
2025-05-14 14:16:06,38.18,20.36,42.40,40.82,40.27,45.22
2025-05-14 14:17:06,38.18,20.36,42.40,40.82,40.27,45.22
2025-05-14 14:18:07,38.18,20.36,42.40,40.82,40.27,45.22
2025-05-14 14:19:08,38.18,20.36,42.40,40.82,40.27,45.22
2025-05-14 14:20:09,38.18,20.36,42.40,40.82,40.27,45.22
2025-05-14 14:21:09,38.18,20.36,42.40,40.76,40.27,45.22
2025-05-14 14:22:10,38.12,20.43,42.40,40.76,40.33,45.22
2025-05-14 14:23:11,38.12,20.43,42.40,40.76,40.33,45.16
2025-05-14 14:24:11,38.12,20.49,42.40,40.76,40.33,45.16
2025-05-14 14:25:12,38.12,20.49,42.40,40.76,40.33,45.16
2025-05-14 14:26:13,38.12,20.56,42.34,40.76,40.33,45.16
2025-05-14 14:27:14,38.12,20.63,42.40,40.76,40.33,45.16
2025-05-14 14:28:14,38.12,20.70,42.40,40.76,40.33,45.16
2025-05-14 14:29:15,38.06,20.76,42.40,40.76,40.33,45.16
2025-05-14 14:30:16,38.06,20.76,42.40,40.76,40.33,45.16
2025-05-14 14:31:16,38.06,20.83,42.40,40.76,40.27,45.16
2025-05-14 14:32:17,38.06,20.83,42.40,40.70,40.33,45.16
2025-05-14 14:33:18,38.06,20.76,42.40,40.70,40.33,45.16
2025-05-14 14:34:18,38.06,20.70,42.40,40.70,40.33,45.16
2025-05-14 14:35:19,38.00,20.70,42.40,40.70,40.27,45.10
2025-05-14 14:36:20,38.00,20.70,42.40,40.70,40.27,45.10
2025-05-15 07:42:45,31.22,12.63,40.94,39.90,35.27,32.56
2025-05-15 08:30:12,66.88,13.33,44.50,37.20,35.45,38.00
2025-05-15 09:33:51,70.35,14.85,63.47,38.86,36.26,50.80
2025-05-15 09:36:53,70.62,14.99,63.58,38.92,36.33,51.27
2025-05-15 09:38:39,71.25,14.99,63.63,38.92,36.33,51.50
2025-05-15 09:39:33,71.72,15.06,63.68,38.92,36.33,51.61
2025-05-15 09:59:40,67.69,15.12,64.07,39.11,36.64,54.03
2025-05-15 10:14:47,69.08,14.85,63.74,39.41,37.81,55.45
2025-05-15 10:17:58,68.65,14.85,63.68,39.54,37.94,55.73
2025-05-15 10:20:30,68.22,14.85,63.68,39.60,38.06,55.96
2025-05-15 10:21:30,68.01,14.85,63.63,39.66,38.06,56.02
2025-05-15 10:22:30,67.85,14.85,63.63,39.66,38.12,56.07
2025-05-15 10:23:30,67.63,14.85,63.58,39.72,38.12,56.19
2025-05-15 10:29:20,66.61,15.06,63.47,39.96,38.25,56.69
2025-05-15 13:15:54,67.63,15.67,62.92,57.43,51.21,60.33
2025-05-15 13:26:23,68.28,15.06,62.81,57.54,52.07,60.33
